"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Travel-associated cases","Reported cases","N","2013-07","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","EU_EEA31","EU/EEA",206.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","EU28","EU",200.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","FI","Finland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","FR","France",46.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","IT","Italy",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","NO","Norway",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","RO","Romania",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","SE","Sweden",14.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-07","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","AT","Austria",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","BE","Belgium",20.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","DE","Germany",81.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","EU_EEA31","EU/EEA",343.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","EU28","EU",339.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","FR","France",97.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","IT","Italy",46.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","NO","Norway",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","SE","Sweden",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-08","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","AT","Austria",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","BE","Belgium",16.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","DE","Germany",103.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","EL","Greece",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","EU_EEA31","EU/EEA",307.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","EU28","EU",303.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","FR","France",69.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","IT","Italy",20.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","NO","Norway",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","SE","Sweden",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-09","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","AT","Austria",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","BE","Belgium",15.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","DE","Germany",82.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","EU_EEA31","EU/EEA",244.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","EU28","EU",240.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","FR","France",43.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","IT","Italy",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","LV","Latvia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","NO","Norway",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","SE","Sweden",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-10","SK","Slovakia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","AT","Austria",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","BE","Belgium",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","DE","Germany",68.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","EU_EEA31","EU/EEA",203.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","EU28","EU",198.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","FR","France",39.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","IT","Italy",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","NO","Norway",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","SE","Sweden",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-11","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","AT","Austria",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","BE","Belgium",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","DE","Germany",43.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","EU_EEA31","EU/EEA",117.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","EU28","EU",116.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","FR","France",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","IT","Italy",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","LT","Lithuania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","NO","Norway",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2013-12","SE","Sweden",10.000000000,""
